#time	y	u
0.000100	0.000288	3.000000
0.000200	0.001109	3.000000
0.000300	0.002402	3.000000
0.000400	0.004111	3.000000
0.000500	0.006187	3.000000
0.000600	0.008585	3.000000
0.000700	0.011266	3.000000
0.000800	0.014191	3.000000
0.000900	0.017331	3.000000
0.001000	0.020654	3.000000
0.001100	0.024136	3.000000
0.001200	0.027751	3.000000
0.001300	0.031480	3.000000
0.001400	0.035303	3.000000
0.001500	0.039203	3.000000
0.001600	0.043166	3.000000
0.001700	0.047176	3.000000
0.001800	0.051224	3.000000
0.001900	0.055296	3.000000
0.002000	0.060058	10.000000
0.002100	0.066069	10.000000
0.002200	0.073181	10.000000
0.002300	0.081257	10.000000
0.002400	0.090176	10.000000
0.002500	0.099829	10.000000
0.002600	0.110116	10.000000
0.002700	0.120950	10.000000
0.002800	0.132251	10.000000
0.002900	0.143947	10.000000
0.003000	0.155976	10.000000
0.003100	0.168279	10.000000
0.003200	0.180805	10.000000
0.003300	0.193508	10.000000
0.003400	0.206348	10.000000
0.003500	0.219287	10.000000
0.003600	0.232294	10.000000
0.003700	0.245338	10.000000
0.003800	0.258394	10.000000
0.003900	0.271439	10.000000
0.004000	0.284453	10.000000
0.004100	0.297417	10.000000
0.004200	0.310316	10.000000
0.004300	0.323136	10.000000
0.004400	0.335864	10.000000
0.004500	0.348491	10.000000
0.004600	0.361006	10.000000
0.004700	0.373401	10.000000
0.004800	0.385670	10.000000
0.004900	0.397807	10.000000
0.005000	0.409806	10.000000
0.005100	0.421664	10.000000
0.005200	0.433377	10.000000
0.005300	0.444942	10.000000
0.005400	0.456358	10.000000
0.005500	0.467621	10.000000
0.005600	0.478732	10.000000
0.005700	0.489689	10.000000
0.005800	0.500491	10.000000
0.005900	0.511140	10.000000
0.006000	0.521634	10.000000
0.006100	0.531974	10.000000
0.006200	0.542162	10.000000
0.006300	0.552197	10.000000
0.006400	0.562081	10.000000
0.006500	0.571815	10.000000
0.006600	0.581400	10.000000
0.006700	0.590838	10.000000
0.006800	0.600130	10.000000
0.006900	0.609279	10.000000
0.007000	0.618284	10.000000
0.007100	0.627150	10.000000
0.007200	0.635876	10.000000
0.007300	0.644466	10.000000
0.007400	0.652921	10.000000
0.007500	0.661242	10.000000
0.007600	0.669433	10.000000
0.007700	0.677494	10.000000
0.007800	0.685428	10.000000
0.007900	0.693237	10.000000
0.008000	0.700923	10.000000
0.008100	0.708488	10.000000
0.008200	0.715933	10.000000
0.008300	0.723261	10.000000
0.008400	0.730474	10.000000
0.008500	0.737573	10.000000
0.008600	0.744561	10.000000
0.008700	0.751439	10.000000
0.008800	0.758210	10.000000
0.008900	0.764874	10.000000
0.009000	0.771435	10.000000
0.009100	0.777894	10.000000
0.009200	0.784252	10.000000
0.009300	0.790512	10.000000
0.009400	0.796675	10.000000
0.009500	0.802743	10.000000
0.009600	0.808718	10.000000
0.009700	0.814601	10.000000
0.009800	0.820394	10.000000
0.009900	0.826099	10.000000
0.010000	0.831717	10.000000
0.010100	0.837250	10.000000
0.010200	0.842699	10.000000
0.010300	0.848066	10.000000
0.010400	0.853352	10.000000
0.010500	0.858560	10.000000
0.010600	0.863689	10.000000
0.010700	0.868743	10.000000
0.010800	0.873721	10.000000
0.010900	0.878626	10.000000
0.011000	0.883460	10.000000
0.011100	0.888222	10.000000
0.011200	0.892915	10.000000
0.011300	0.897539	10.000000
0.011400	0.902097	10.000000
0.011500	0.906589	10.000000
0.011600	0.911017	10.000000
0.011700	0.915382	10.000000
0.011800	0.919684	10.000000
0.011900	0.923926	10.000000
0.012000	0.928108	10.000000
0.012100	0.932231	10.000000
0.012200	0.936296	10.000000
0.012300	0.940305	10.000000
0.012400	0.944259	10.000000
0.012500	0.948158	10.000000
0.012600	0.952004	10.000000
0.012700	0.955797	10.000000
0.012800	0.959539	10.000000
0.012900	0.963231	10.000000
0.013000	0.966873	10.000000
0.013100	0.970467	10.000000
0.013200	0.974012	10.000000
0.013300	0.977511	10.000000
0.013400	0.980964	10.000000
0.013500	0.984372	10.000000
0.013600	0.987736	10.000000
0.013700	0.991057	10.000000
0.013800	0.994334	10.000000
0.013900	0.997570	10.000000
0.014000	1.000765	10.000000
0.014100	1.003920	10.000000
0.014200	1.007035	10.000000
0.014300	1.010112	10.000000
0.014400	1.013151	10.000000
0.014500	1.016152	10.000000
0.014600	1.019116	10.000000
0.014700	1.022045	10.000000
0.014800	1.024938	10.000000
0.014900	1.027797	10.000000
0.015000	1.030622	10.000000
0.015100	1.033414	10.000000
0.015200	1.036151	9.775265
0.015300	1.038816	9.775265
0.015400	1.041415	9.775265
0.015500	1.043951	9.775265
0.015600	1.046430	9.775265
0.015700	1.048854	9.775265
0.015800	1.051229	9.775265
0.015900	1.053556	9.775265
0.016000	1.055839	9.775265
0.016100	1.058081	9.775265
0.016200	1.060284	9.775265
0.016300	1.062450	9.775265
0.016400	1.064582	9.775265
0.016500	1.066681	9.775265
0.016600	1.068750	9.775265
0.016700	1.070789	9.775265
0.016800	1.072800	9.775265
0.016900	1.074785	9.775265
0.017000	1.076744	9.775265
0.017100	1.078680	9.775265
0.017200	1.080592	9.775265
0.017300	1.082483	9.775265
0.017400	1.084353	9.775265
0.017500	1.086202	9.775265
0.017600	1.088032	9.775265
0.017700	1.089843	9.775265
0.017800	1.091637	9.775265
0.017900	1.093413	9.775265
0.018000	1.095172	9.775265
0.018100	1.096915	9.775265
0.018200	1.098643	9.775265
0.018300	1.100355	9.775265
0.018400	1.102053	9.775265
0.018500	1.103736	9.775265
0.018600	1.105406	9.775265
0.018700	1.107032	9.457191
0.018800	1.108588	9.457191
0.018900	1.110081	9.457191
0.019000	1.111518	9.457191
0.019100	1.112904	9.457191
0.019200	1.114244	9.457191
0.019300	1.115543	9.457191
0.019400	1.116805	9.457191
0.019500	1.118033	9.457191
0.019600	1.119231	9.457191
0.019700	1.120402	9.457191
0.019800	1.121548	9.457191
0.019900	1.122673	9.457191
0.020000	1.123778	9.457191
0.020100	1.124865	9.457191
0.020200	1.125936	9.457191
0.020300	1.126994	9.457191
0.020400	1.128038	9.457191
0.020500	1.129071	9.457191
0.020600	1.130094	9.457191
0.020700	1.131108	9.457191
0.020800	1.132114	9.457191
0.020900	1.133112	9.457191
0.021000	1.134104	9.457191
0.021100	1.135091	9.457191
0.021200	1.136072	9.457191
0.021300	1.137049	9.457191
0.021400	1.138022	9.457191
0.021500	1.138991	9.457191
0.021600	1.139958	9.457191
0.021700	1.140921	9.457191
0.021800	1.141883	9.457191
0.021900	1.142842	9.457191
0.022000	1.143800	9.457191
0.022100	1.144756	9.457191
0.022200	1.145711	9.457191
0.022300	1.146665	9.457191
0.022400	1.147618	9.457191
0.022500	1.148570	9.457191
0.022600	1.149522	9.457191
0.022700	1.150473	9.457191
0.022800	1.151424	9.457191
0.022900	1.152374	9.457191
0.023000	1.153218	8.347389
0.023100	1.153865	8.347389
0.023200	1.154337	8.347389
0.023300	1.154656	8.347389
0.023400	1.154839	8.347389
0.023500	1.154902	8.347389
0.023600	1.154862	8.347389
0.023700	1.154731	8.347389
0.023800	1.154522	8.347389
0.023900	1.154244	8.347389
0.024000	1.153909	8.347389
0.024100	1.153524	8.347389
0.024200	1.153098	8.347389
0.024300	1.152638	8.347389
0.024400	1.152149	8.347389
0.024500	1.151638	8.347389
0.024600	1.151109	8.347389
0.024700	1.150568	8.347389
0.024800	1.150017	8.347389
0.024900	1.149461	8.347389
0.025000	1.148903	8.347389
0.025100	1.148345	8.347389
0.025200	1.147791	8.347389
0.025300	1.147241	8.347389
0.025400	1.146700	8.347389
0.025500	1.146167	8.347389
0.025600	1.145644	8.347389
0.025700	1.145134	8.347389
0.025800	1.144636	8.347389
0.025900	1.144153	8.347389
0.026000	1.143684	8.347389
0.026100	1.143231	8.347389
0.026200	1.142794	8.347389
0.026300	1.142374	8.347389
0.026400	1.141971	8.347389
0.026500	1.141585	8.347389
0.026600	1.141218	8.347389
0.026700	1.140868	8.347389
0.026800	1.140536	8.347389
0.026900	1.140223	8.347389
0.027000	1.139928	8.347389
0.027100	1.139651	8.347389
0.027200	1.139393	8.347389
0.027300	1.139153	8.347389
0.027400	1.138932	8.347389
0.027500	1.138728	8.347389
0.027600	1.138543	8.347389
0.027700	1.138276	7.312038
0.027800	1.137843	7.312038
0.027900	1.137264	7.312038
0.028000	1.136560	7.312038
0.028100	1.135746	7.312038
0.028200	1.134837	7.312038
0.028300	1.133849	7.312038
0.028400	1.132792	7.312038
0.028500	1.131677	7.312038
0.028600	1.130516	7.312038
0.028700	1.129315	7.312038
0.028800	1.128084	7.312038
0.028900	1.126830	7.312038
0.029000	1.125558	7.312038
0.029100	1.124274	7.312038
0.029200	1.122984	7.312038
0.029300	1.121692	7.312038
0.029400	1.120401	7.312038
0.029500	1.119115	7.312038
0.029600	1.117838	7.312038
0.029700	1.116572	7.312038
0.029800	1.115319	7.312038
0.029900	1.114082	7.312038
0.030000	1.112862	7.312038
0.030100	1.111661	7.312038
0.030200	1.110481	7.312038
0.030300	1.109322	7.312038
0.030400	1.108186	7.312038
0.030500	1.107074	7.312038
0.030600	1.105985	7.312038
0.030700	1.104921	7.312038
0.030800	1.103883	7.312038
0.030900	1.102870	7.312038
0.031000	1.101883	7.312038
0.031100	1.100923	7.312038
0.031200	1.099933	6.740448
0.031300	1.098869	6.740448
0.031400	1.097741	6.740448
0.031500	1.096560	6.740448
0.031600	1.095336	6.740448
0.031700	1.094077	6.740448
0.031800	1.092789	6.740448
0.031900	1.091481	6.740448
0.032000	1.090158	6.740448
0.032100	1.088826	6.740448
0.032200	1.087488	6.740448
0.032300	1.086150	6.740448
0.032400	1.084815	6.740448
0.032500	1.083486	6.740448
0.032600	1.082167	6.740448
0.032700	1.080859	6.740448
0.032800	1.079566	6.740448
0.032900	1.078289	6.740448
0.033000	1.077030	6.740448
0.033100	1.075791	6.740448
0.033200	1.074572	6.740448
0.033300	1.073375	6.740448
0.033400	1.072201	6.740448
0.033500	1.071050	6.740448
0.033600	1.069924	6.740448
0.033700	1.068822	6.740448
0.033800	1.067746	6.740448
0.033900	1.066696	6.740448
0.034000	1.065671	6.740448
0.034100	1.064672	6.740448
0.034200	1.063700	6.740448
0.034300	1.062754	6.740448
0.034400	1.061833	6.740448
0.034500	1.060940	6.740448
0.034600	1.060072	6.740448
0.034700	1.059230	6.740448
0.034800	1.058414	6.740448
0.034900	1.057624	6.740448
0.035000	1.056859	6.740448
0.035100	1.056120	6.740448
0.035200	1.055405	6.740448
0.035300	1.054715	6.740448
0.035400	1.054049	6.740448
0.035500	1.053408	6.740448
0.035600	1.052790	6.740448
0.035700	1.052186	6.641425
0.035800	1.051588	6.641425
0.035900	1.050997	6.641425
0.036000	1.050415	6.641425
0.036100	1.049843	6.641425
0.036200	1.049282	6.641425
0.036300	1.048734	6.641425
0.036400	1.048198	6.641425
0.036500	1.047676	6.641425
0.036600	1.047169	6.641425
0.036700	1.046677	6.641425
0.036800	1.046200	6.641425
0.036900	1.045738	6.641425
0.037000	1.045293	6.641425
0.037100	1.044864	6.641425
0.037200	1.044452	6.641425
0.037300	1.044056	6.641425
0.037400	1.043677	6.641425
0.037500	1.043314	6.641425
0.037600	1.042969	6.641425
0.037700	1.042640	6.641425
0.037800	1.042328	6.641425
0.037900	1.042032	6.641425
0.038000	1.041753	6.641425
0.038100	1.041490	6.641425
0.038200	1.041243	6.641425
0.038300	1.041013	6.641425
0.038400	1.040798	6.641425
0.038500	1.040599	6.641425
0.038600	1.040416	6.641425
0.038700	1.040248	6.641425
0.038800	1.040096	6.641425
0.038900	1.039958	6.641425
0.039000	1.039836	6.641425
0.039100	1.039728	6.641425
0.039200	1.039634	6.641425
0.039300	1.039554	6.641425
0.039400	1.039489	6.641425
0.039500	1.039437	6.641425
0.039600	1.039399	6.641425
0.039700	1.039403	6.939418
0.039800	1.039472	6.939418
0.039900	1.039602	6.939418
0.040000	1.039786	6.939418
0.040100	1.040018	6.939418
0.040200	1.040295	6.939418
0.040300	1.040612	6.939418
0.040400	1.040965	6.939418
0.040500	1.041351	6.939418
0.040600	1.041767	6.939418
0.040700	1.042209	6.939418
0.040800	1.042676	6.939418
0.040900	1.043166	6.939418
0.041000	1.043675	6.939418
0.041100	1.044202	6.939418
0.041200	1.044746	6.939418
0.041300	1.045305	6.939418
0.041400	1.045877	6.939418
0.041500	1.046461	6.939418
0.041600	1.047057	6.939418
0.041700	1.047663	6.939418
0.041800	1.048277	6.939418
0.041900	1.048901	6.939418
0.042000	1.049532	6.939418
0.042100	1.050169	6.939418
0.042200	1.050813	6.939418
0.042300	1.051463	6.939418
0.042400	1.052118	6.939418
0.042500	1.052777	6.939418
0.042600	1.053441	6.939418
0.042700	1.054109	6.939418
0.042800	1.054781	6.939418
0.042900	1.055455	6.939418
0.043000	1.056133	6.939418
0.043100	1.056814	6.939418
0.043200	1.057497	6.939418
0.043300	1.058182	6.939418
0.043400	1.058869	6.939418
0.043500	1.059559	6.939418
0.043600	1.060250	6.939418
0.043700	1.060943	6.939418
0.043800	1.061637	6.939418
0.043900	1.062333	6.939418
0.044000	1.063041	7.058711
0.044100	1.063772	7.058711
0.044200	1.064523	7.058711
0.044300	1.065291	7.058711
0.044400	1.066075	7.058711
0.044500	1.066873	7.058711
0.044600	1.067682	7.058711
0.044700	1.068502	7.058711
0.044800	1.069332	7.058711
0.044900	1.070169	7.058711
0.045000	1.071013	7.058711
0.045100	1.071864	7.058711
0.045200	1.072719	7.058711
0.045300	1.073578	7.058711
0.045400	1.074442	7.058711
0.045500	1.075308	7.058711
0.045600	1.076176	7.058711
0.045700	1.077047	7.058711
0.045800	1.077918	7.058711
0.045900	1.078791	7.058711
0.046000	1.079665	7.058711
0.046100	1.080539	7.058711
0.046200	1.081412	7.058711
0.046300	1.082286	7.058711
0.046400	1.083159	7.058711
0.046500	1.084032	7.058711
0.046600	1.084904	7.058711
0.046700	1.085775	7.058711
0.046800	1.086644	7.058711
0.046900	1.087513	7.058711
0.047000	1.088380	7.058711
0.047100	1.089246	7.058711
0.047200	1.090111	7.058711
0.047300	1.090974	7.058711
0.047400	1.091835	7.058711
0.047500	1.092695	7.058711
0.047600	1.093553	7.058711
0.047700	1.094410	7.058711
0.047800	1.095264	7.058711
0.047900	1.096117	7.058711
0.048000	1.096968	7.058711
0.048100	1.097818	7.058711
0.048200	1.098639	6.785653
0.048300	1.099411	6.785653
0.048400	1.100137	6.785653
0.048500	1.100824	6.785653
0.048600	1.101476	6.785653
0.048700	1.102097	6.785653
0.048800	1.102690	6.785653
0.048900	1.103259	6.785653
0.049000	1.103807	6.785653
0.049100	1.104337	6.785653
0.049200	1.104851	6.785653
0.049300	1.105351	6.785653
0.049400	1.105839	6.785653
0.049500	1.106317	6.785653
0.049600	1.106786	6.785653
0.049700	1.107248	6.785653
0.049800	1.107704	6.785653
0.049900	1.108155	6.785653
0.050000	1.108602	6.785653
0.050100	1.109047	6.785653
0.050200	1.109489	6.785653
0.050300	1.109930	6.785653
0.050400	1.110371	6.785653
0.050500	1.110811	6.785653
0.050600	1.111251	6.785653
0.050700	1.111692	6.785653
0.050800	1.112135	6.785653
0.050900	1.112578	6.785653
0.051000	1.113024	6.785653
0.051100	1.113472	6.785653
0.051200	1.113922	6.785653
0.051300	1.114375	6.785653
0.051400	1.114830	6.785653
0.051500	1.115288	6.785653
0.051600	1.115749	6.785653
0.051700	1.116213	6.785653
0.051800	1.116681	6.785653
0.051900	1.117152	6.785653
0.052000	1.117626	6.785653
0.052100	1.118103	6.785653
0.052200	1.118526	6.186100
0.052300	1.118846	6.186100
0.052400	1.119075	6.186100
0.052500	1.119225	6.186100
0.052600	1.119304	6.186100
0.052700	1.119323	6.186100
0.052800	1.119289	6.186100
0.052900	1.119209	6.186100
0.053000	1.119090	6.186100
0.053100	1.118937	6.186100
0.053200	1.118756	6.186100
0.053300	1.118552	6.186100
0.053400	1.118328	6.186100
0.053500	1.118089	6.186100
0.053600	1.117838	6.186100
0.053700	1.117577	6.186100
0.053800	1.117310	6.186100
0.053900	1.117038	6.186100
0.054000	1.116765	6.186100
0.054100	1.116491	6.186100
0.054200	1.116219	6.186100
0.054300	1.115950	6.186100
0.054400	1.115685	6.186100
0.054500	1.115426	6.186100
0.054600	1.115173	6.186100
0.054700	1.114928	6.186100
0.054800	1.114690	6.186100
0.054900	1.114462	6.186100
0.055000	1.114242	6.186100
0.055100	1.114033	6.186100
0.055200	1.113834	6.186100
0.055300	1.113646	6.186100
0.055400	1.113468	6.186100
0.055500	1.113302	6.186100
0.055600	1.113147	6.186100
0.055700	1.113004	6.186100
0.055800	1.112872	6.186100
0.055900	1.112753	6.186100
0.056000	1.112645	6.186100
0.056100	1.112548	6.186100
0.056200	1.112464	6.186100
0.056300	1.112391	6.186100
0.056400	1.112330	6.186100
0.056500	1.112281	6.186100
0.056600	1.112244	6.186100
0.056700	1.112218	6.186100
0.056800	1.112203	6.186100
0.056900	1.112138	5.549110
0.057000	1.111972	5.549110
0.057100	1.111717	5.549110
0.057200	1.111384	5.549110
0.057300	1.110984	5.549110
0.057400	1.110526	5.549110
0.057500	1.110020	5.549110
0.057600	1.109471	5.549110
0.057700	1.108887	5.549110
0.057800	1.108275	5.549110
0.057900	1.107638	5.549110
0.058000	1.106983	5.549110
0.058100	1.106314	5.549110
0.058200	1.105635	5.549110
0.058300	1.104948	5.549110
0.058400	1.104257	5.549110
0.058500	1.103565	5.549110
0.058600	1.102874	5.549110
0.058700	1.102187	5.549110
0.058800	1.101505	5.549110
0.058900	1.100830	5.549110
0.059000	1.100163	5.549110
0.059100	1.099506	5.549110
0.059200	1.098860	5.549110
0.059300	1.098225	5.549110
0.059400	1.097603	5.549110
0.059500	1.096995	5.549110
0.059600	1.096401	5.549110
0.059700	1.095821	5.549110
0.059800	1.095256	5.549110
0.059900	1.094706	5.549110
0.060000	1.094173	5.549110
0.060100	1.093655	5.549110
0.060200	1.093153	5.549110
0.060300	1.092667	5.549110
0.060400	1.092198	5.549110
0.060500	1.091744	5.549110
0.060600	1.091308	5.549110
0.060700	1.090887	5.549110
0.060800	1.090483	5.549110
0.060900	1.090058	5.169655
0.061000	1.089583	5.169655
0.061100	1.089063	5.169655
0.061200	1.088507	5.169655
0.061300	1.087920	5.169655
0.061400	1.087308	5.169655
0.061500	1.086676	5.169655
0.061600	1.086028	5.169655
0.061700	1.085368	5.169655
0.061800	1.084700	5.169655
0.061900	1.084026	5.169655
0.062000	1.083350	5.169655
0.062100	1.082673	5.169655
0.062200	1.081999	5.169655
0.062300	1.081329	5.169655
0.062400	1.080665	5.169655
0.062500	1.080008	5.169655
0.062600	1.079360	5.169655
0.062700	1.078722	5.169655
0.062800	1.078094	5.169655
0.062900	1.077478	5.169655
0.063000	1.076875	5.169655
0.063100	1.076285	5.169655
0.063200	1.075708	5.169655
0.063300	1.075146	5.169655
0.063400	1.074598	5.169655
0.063500	1.074064	5.169655
0.063600	1.073546	5.169655
0.063700	1.073044	5.169655
0.063800	1.072556	5.169655
0.063900	1.072084	5.169655
0.064000	1.071628	5.169655
0.064100	1.071188	5.169655
0.064200	1.070763	5.169655
0.064300	1.070353	5.169655
0.064400	1.069959	5.169655
0.064500	1.069581	5.169655
0.064600	1.069218	5.169655
0.064700	1.068870	5.169655
0.064800	1.068538	5.169655
0.064900	1.068220	5.169655
0.065000	1.067917	5.169655
0.065100	1.067629	5.169655
0.065200	1.067340	5.013415
0.065300	1.067038	5.013415
0.065400	1.066726	5.013415
0.065500	1.066406	5.013415
0.065600	1.066080	5.013415
0.065700	1.065751	5.013415
0.065800	1.065421	5.013415
0.065900	1.065091	5.013415
0.066000	1.064764	5.013415
0.066100	1.064439	5.013415
0.066200	1.064119	5.013415
0.066300	1.063804	5.013415
0.066400	1.063495	5.013415
0.066500	1.063194	5.013415
0.066600	1.062900	5.013415
0.066700	1.062615	5.013415
0.066800	1.062338	5.013415
0.066900	1.062071	5.013415
0.067000	1.061813	5.013415
0.067100	1.061566	5.013415
0.067200	1.061328	5.013415
0.067300	1.061101	5.013415
0.067400	1.060885	5.013415
0.067500	1.060680	5.013415
0.067600	1.060485	5.013415
0.067700	1.060301	5.013415
0.067800	1.060128	5.013415
0.067900	1.059967	5.013415
0.068000	1.059816	5.013415
0.068100	1.059676	5.013415
0.068200	1.059547	5.013415
0.068300	1.059429	5.013415
0.068400	1.059321	5.013415
0.068500	1.059224	5.013415
0.068600	1.059138	5.013415
0.068700	1.059063	5.013415
0.068800	1.058997	5.013415
0.068900	1.058942	5.013415
0.069000	1.058897	5.013415
0.069100	1.058863	5.013415
0.069200	1.058839	5.024857
0.069300	1.058827	5.024857
0.069400	1.058826	5.024857
0.069500	1.058837	5.024857
0.069600	1.058858	5.024857
0.069700	1.058889	5.024857
0.069800	1.058931	5.024857
0.069900	1.058983	5.024857
0.070000	1.059044	5.024857
0.070100	1.059115	5.024857
0.070200	1.059195	5.024857
0.070300	1.059283	5.024857
0.070400	1.059381	5.024857
0.070500	1.059486	5.024857
0.070600	1.059600	5.024857
0.070700	1.059723	5.024857
0.070800	1.059852	5.024857
0.070900	1.059990	5.024857
0.071000	1.060135	5.024857
0.071100	1.060288	5.024857
0.071200	1.060448	5.024857
0.071300	1.060614	5.024857
0.071400	1.060788	5.024857
0.071500	1.060968	5.024857
0.071600	1.061155	5.024857
0.071700	1.061349	5.024857
0.071800	1.061548	5.024857
0.071900	1.061754	5.024857
0.072000	1.061966	5.024857
0.072100	1.062184	5.024857
0.072200	1.062408	5.024857
0.072300	1.062638	5.024857
0.072400	1.062873	5.024857
0.072500	1.063113	5.024857
0.072600	1.063359	5.024857
0.072700	1.063610	5.024857
0.072800	1.063867	5.024857
0.072900	1.064128	5.024857
0.073000	1.064394	5.024857
0.073100	1.064666	5.024857
0.073200	1.064942	5.024857
0.073300	1.065222	5.024857
0.073400	1.065508	5.024857
0.073500	1.065798	5.024857
0.073600	1.066092	5.024857
0.073700	1.066384	4.961915
0.073800	1.066670	4.961915
0.073900	1.066950	4.961915
0.074000	1.067225	4.961915
0.074100	1.067497	4.961915
0.074200	1.067765	4.961915
0.074300	1.068032	4.961915
0.074400	1.068297	4.961915
0.074500	1.068562	4.961915
0.074600	1.068826	4.961915
0.074700	1.069091	4.961915
0.074800	1.069356	4.961915
0.074900	1.069622	4.961915
0.075000	1.069890	4.961915
0.075100	1.070159	4.961915
0.075200	1.070431	4.961915
0.075300	1.070704	4.961915
0.075400	1.070980	4.961915
0.075500	1.071259	4.961915
0.075600	1.071540	4.961915
0.075700	1.071824	4.961915
0.075800	1.072110	4.961915
0.075900	1.072400	4.961915
0.076000	1.072693	4.961915
0.076100	1.072989	4.961915
0.076200	1.073288	4.961915
0.076300	1.073591	4.961915
0.076400	1.073897	4.961915
0.076500	1.074205	4.961915
0.076600	1.074518	4.961915
0.076700	1.074833	4.961915
0.076800	1.075152	4.961915
0.076900	1.075474	4.961915
0.077000	1.075799	4.961915
0.077100	1.076127	4.961915
0.077200	1.076459	4.961915
0.077300	1.076794	4.961915
0.077400	1.077132	4.961915
0.077500	1.077473	4.961915
0.077600	1.077817	4.961915
0.077700	1.078164	4.961915
0.077800	1.078514	4.961915
0.077900	1.078867	4.961915
0.078000	1.079223	4.961915
0.078100	1.079582	4.961915
0.078200	1.079924	4.754332
0.078300	1.080232	4.754332
0.078400	1.080509	4.754332
0.078500	1.080761	4.754332
0.078600	1.080990	4.754332
